True Label;Predicted Label;Distance;Image_1;Image_2
0;0;0.9700619413037348;James_Caan_0002.png;James_Caan_0003.png
0;0;0.869278813023456;James_Jones_0001.png;James_Jones_0002.png
0;1;0.5663087087471719;Jamling_Norgay_0001.png;Jamling_Norgay_0002.png
0;0;0.7368359207596153;Janica_Kostelic_0001.png;Janica_Kostelic_0002.png
0;0;0.8970381004096643;Jeanne_Moreau_0001.png;Jeanne_Moreau_0002.png
0;0;0.7952270536993838;Jeffrey_Archer_0001.png;Jeffrey_Archer_0002.png
0;0;0.7989696383385583;Jennifer_Garner_0001.png;Jennifer_Garner_0003.png
0;1;0.6502794256253299;Jennifer_Garner_0004.png;Jennifer_Garner_0009.png
0;1;0.6064394596641904;Jennifer_Garner_0005.png;Jennifer_Garner_0006.png
0;1;0.644631289090737;Jennifer_Garner_0005.png;Jennifer_Garner_0009.png
0;0;0.7364206088876563;Jennifer_Garner_0007.png;Jennifer_Garner_0012.png
0;0;0.7885446658189397;Jennifer_Garner_0008.png;Jennifer_Garner_0011.png
0;0;0.905878335683671;Jeremy_Greenstock_0002.png;Jeremy_Greenstock_0024.png
0;1;0.580835705721523;Jeremy_Greenstock_0003.png;Jeremy_Greenstock_0022.png
0;1;0.6949739230245414;Jeremy_Greenstock_0005.png;Jeremy_Greenstock_0011.png
0;0;0.8080649983127604;Jeremy_Greenstock_0010.png;Jeremy_Greenstock_0014.png
0;1;0.6422974034993492;Jeremy_Greenstock_0017.png;Jeremy_Greenstock_0021.png
0;1;0.6147961730657932;Jessica_Lange_0001.png;Jessica_Lange_0002.png
0;0;0.9588920829778543;Jimmy_Carter_0001.png;Jimmy_Carter_0007.png
0;1;0.7128185060279593;Jimmy_Carter_0004.png;Jimmy_Carter_0006.png
0;0;0.969947105678758;Jimmy_Carter_0005.png;Jimmy_Carter_0008.png
0;0;0.8126521091324221;Jimmy_Carter_0006.png;Jimmy_Carter_0007.png
0;0;0.9115153240379963;Jodie_Foster_0001.png;Jodie_Foster_0002.png
0;0;0.7312890734057411;John_Manley_0001.png;John_Manley_0006.png
0;0;0.8076979515036078;John_Manley_0002.png;John_Manley_0005.png
0;1;0.6969606599033218;John_McCain_0002.png;John_McCain_0003.png
0;1;0.4163296352399263;John_McCain_0003.png;John_McCain_0007.png
0;1;0.5531778011982205;John_McCain_0006.png;John_McCain_0007.png
0;0;0.8100644384961149;John_Snow_0003.png;John_Snow_0015.png
0;0;0.7342776101207528;John_Snow_0004.png;John_Snow_0016.png
0;0;0.8087574595671077;John_Snow_0009.png;John_Snow_0011.png
0;1;0.6942129988278438;Johnson_Panjaitan_0001.png;Johnson_Panjaitan_0002.png
0;0;0.7262801866432088;Jorge_Castaneda_0001.png;Jorge_Castaneda_0002.png
0;0;0.9174621755944534;Jose_Serra_0001.png;Jose_Serra_0009.png
0;0;0.8887200964877813;Jose_Serra_0002.png;Jose_Serra_0008.png
0;0;0.8312604830074635;Jose_Serra_0003.png;Jose_Serra_0005.png
0;0;0.7297870106902664;Jose_Serra_0003.png;Jose_Serra_0007.png
0;0;0.7277252156431622;Jose_Serra_0006.png;Jose_Serra_0009.png
0;0;0.8005014170437886;Jose_Theodore_0001.png;Jose_Theodore_0002.png
0;1;0.5464615003660375;Joseph_Blatter_0001.png;Joseph_Blatter_0002.png
0;1;0.5180552625319869;Joseph_Ralston_0001.png;Joseph_Ralston_0002.png
0;0;0.8268844943647049;Juan_Pablo_Montoya_0001.png;Juan_Pablo_Montoya_0008.png
0;0;0.7515844761065151;Juan_Pablo_Montoya_0002.png;Juan_Pablo_Montoya_0004.png
0;0;0.742126022711457;Juan_Pablo_Montoya_0004.png;Juan_Pablo_Montoya_0005.png
0;1;0.5144201313614438;Julianna_Margulies_0001.png;Julianna_Margulies_0002.png
0;0;0.8313213951655317;Justin_Guarini_0001.png;Justin_Guarini_0002.png
0;1;0.7116113923104266;Justin_Guarini_0002.png;Justin_Guarini_0003.png
0;0;0.7742581697553739;Justine_Henin_0002.png;Justine_Henin_0003.png
0;0;0.9080601469807001;Kate_Winslet_0001.png;Kate_Winslet_0002.png
0;0;0.801239089321642;Kate_Winslet_0001.png;Kate_Winslet_0004.png
0;0;0.8370098899863377;Kate_Winslet_0002.png;Kate_Winslet_0003.png
0;0;0.7548222074392772;Kate_Winslet_0002.png;Kate_Winslet_0004.png
0;0;0.8672280724744323;Kathy_Winters_0001.png;Kathy_Winters_0002.png
0;0;0.7668103047239379;Kelvin_Sampson_0001.png;Kelvin_Sampson_0002.png
0;0;0.8268511622425262;Kevin_Stallings_0001.png;Kevin_Stallings_0002.png
0;0;0.9701556328590777;Kim_Jong-Il_0002.png;Kim_Jong-Il_0003.png
0;1;0.627722815973939;Kristin_Davis_0001.png;Kristin_Davis_0002.png
0;1;0.6177192821413173;Kristin_Davis_0002.png;Kristin_Davis_0003.png
0;0;0.8443200422027011;Lance_Armstrong_0001.png;Lance_Armstrong_0017.png
0;1;0.5751899674509204;Lance_Armstrong_0005.png;Lance_Armstrong_0010.png
0;0;0.8555603682697365;Lance_Armstrong_0007.png;Lance_Armstrong_0011.png
0;0;0.8716419274572265;Lance_Armstrong_0010.png;Lance_Armstrong_0018.png
0;1;0.6415160940587333;Lance_Armstrong_0014.png;Lance_Armstrong_0017.png
0;0;0.7171103868031177;Laurent_Jalabert_0001.png;Laurent_Jalabert_0002.png
0;0;0.9147141678948831;Lindsey_Graham_0001.png;Lindsey_Graham_0002.png
0;0;0.9723912364679536;Lisa_Gottsegen_0001.png;Lisa_Gottsegen_0002.png
0;1;0.6249537578869219;Lleyton_Hewitt_0001.png;Lleyton_Hewitt_0013.png
0;0;0.914068903726409;Lleyton_Hewitt_0016.png;Lleyton_Hewitt_0027.png
0;0;0.898194101125902;Lleyton_Hewitt_0018.png;Lleyton_Hewitt_0037.png
0;0;0.7430146732020797;Lleyton_Hewitt_0024.png;Lleyton_Hewitt_0036.png
0;1;0.664864018408325;Luis_Ernesto_Derbez_Bautista_0003.png;Luis_Ernesto_Derbez_Bautista_0006.png
0;1;0.7052983745573758;Mario_Dumont_0001.png;Mario_Dumont_0002.png
0;1;0.6171129710262495;Mark_Wahlberg_0001.png;Mark_Wahlberg_0003.png
0;0;0.9193208208187789;Mark_Wahlberg_0002.png;Mark_Wahlberg_0003.png
0;1;0.69867245829933;Mark_Wahlberg_0002.png;Mark_Wahlberg_0004.png
0;0;0.836923065335311;Marlene_Weingartner_0001.png;Marlene_Weingartner_0002.png
0;0;0.9094753944133668;Martha_Bowen_0001.png;Martha_Bowen_0002.png
0;0;0.8910002085037598;Martin_Cauchon_0001.png;Martin_Cauchon_0002.png
0;1;0.7011560480257424;Martin_Hoellwarth_0001.png;Martin_Hoellwarth_0002.png
0;1;0.6152563399689472;Martin_Sheen_0001.png;Martin_Sheen_0002.png
0;1;0.5094758853080273;Matthew_Broderick_0001.png;Matthew_Broderick_0004.png
0;0;0.7220743061158303;Matthew_Broderick_0002.png;Matthew_Broderick_0003.png
0;1;0.7064916982569638;Mike_Krzyzewski_0001.png;Mike_Krzyzewski_0006.png
0;0;0.7624663741256132;Mikhail_Gorbachev_0001.png;Mikhail_Gorbachev_0002.png
0;0;0.7369624666579826;Monica_Bellucci_0001.png;Monica_Bellucci_0004.png
0;0;0.7144549839455197;Monica_Bellucci_0002.png;Monica_Bellucci_0004.png
0;0;0.7853966445485677;Naomi_Campbell_0001.png;Naomi_Campbell_0002.png
0;0;0.744327610318188;Nestor_Kirchner_0003.png;Nestor_Kirchner_0030.png
0;1;0.5614235574173934;Nestor_Kirchner_0012.png;Nestor_Kirchner_0021.png
0;0;0.7581151550531303;Nestor_Kirchner_0017.png;Nestor_Kirchner_0025.png
0;1;0.6171650957951655;Nicolas_Lapentti_0001.png;Nicolas_Lapentti_0002.png
0;1;0.6935372130028047;Noah_Wyle_0002.png;Noah_Wyle_0003.png
0;1;0.6725711395244085;Nora_Bendijo_0001.png;Nora_Bendijo_0002.png
0;0;0.7341508768580112;Nursultan_Nazarbayev_0001.png;Nursultan_Nazarbayev_0002.png
0;1;0.6070953099198096;Pamela_Anderson_0001.png;Pamela_Anderson_0002.png
0;1;0.3982604398246594;Pamela_Anderson_0001.png;Pamela_Anderson_0005.png
0;0;0.8627000376419712;Patricia_Heaton_0001.png;Patricia_Heaton_0002.png
0;1;0.5033207407767182;Patty_Schnyder_0001.png;Patty_Schnyder_0002.png
0;1;0.6236302159472311;Patty_Schnyder_0002.png;Patty_Schnyder_0003.png
0;1;0.5359357445495107;Patty_Schnyder_0002.png;Patty_Schnyder_0004.png
0;0;0.7965829534665072;Patty_Schnyder_0003.png;Patty_Schnyder_0004.png
0;0;0.7363806628030665;Paul_Bremer_0006.png;Paul_Bremer_0017.png
0;0;0.7980943656642568;Paul_Bremer_0007.png;Paul_Bremer_0010.png
0;0;0.8404538345493976;Paul_Bremer_0009.png;Paul_Bremer_0015.png
0;0;0.8031783480679878;Paul_Bremer_0014.png;Paul_Bremer_0016.png
0;0;0.8646529365147624;Paul_Sarbanes_0001.png;Paul_Sarbanes_0003.png
0;0;0.8525676533291789;Paul_Sarbanes_0002.png;Paul_Sarbanes_0003.png
0;0;0.8567695804682608;Paul_William_Hurley_0001.png;Paul_William_Hurley_0002.png
0;1;0.7109851830988135;Pervez_Musharraf_0001.png;Pervez_Musharraf_0006.png
0;0;0.7790093555575648;Pervez_Musharraf_0002.png;Pervez_Musharraf_0016.png
0;0;0.731358885371586;Pervez_Musharraf_0003.png;Pervez_Musharraf_0010.png
0;0;0.9422029854386451;Pervez_Musharraf_0004.png;Pervez_Musharraf_0014.png
0;0;0.8245054914319981;Pervez_Musharraf_0005.png;Pervez_Musharraf_0007.png
0;0;0.8319128857585965;Pervez_Musharraf_0005.png;Pervez_Musharraf_0015.png
0;0;0.7548927313897443;Phil_Gramm_0001.png;Phil_Gramm_0002.png
0;0;0.8855405417932233;Prince_Edward_0001.png;Prince_Edward_0002.png
0;1;0.7011333394635835;Ricardo_Lagos_0003.png;Ricardo_Lagos_0012.png
0;0;0.9197253498709999;Ricardo_Lagos_0023.png;Ricardo_Lagos_0027.png
0;0;0.891228006109971;Ricardo_Monasterio_0001.png;Ricardo_Monasterio_0002.png
0;0;0.7714726048669854;Rich_Gannon_0001.png;Rich_Gannon_0002.png
0;1;0.6297629142265053;Rick_Perry_0001.png;Rick_Perry_0004.png
0;0;0.7380554754715982;Rick_Perry_0001.png;Rick_Perry_0005.png
0;1;0.6041168159352577;Rick_Perry_0002.png;Rick_Perry_0004.png
0;0;0.7864750389409918;Rick_Perry_0003.png;Rick_Perry_0004.png
0;0;0.8400189056274547;Robert_Bonner_0002.png;Robert_Bonner_0003.png
0;1;0.5929560822544031;Robert_Evans_0002.png;Robert_Evans_0003.png
0;0;0.8091662698952802;Robert_Fico_0001.png;Robert_Fico_0002.png
0;0;0.7828109037653153;Romano_Prodi_0003.png;Romano_Prodi_0005.png
0;0;0.763353525701242;Roy_Moore_0002.png;Roy_Moore_0005.png
0;1;0.6033301853464131;Roy_Moore_0003.png;Roy_Moore_0006.png
0;0;0.8762161663443773;Sachiko_Yamada_0001.png;Sachiko_Yamada_0002.png
0;0;0.8243171714994411;Sachiko_Yamada_0001.png;Sachiko_Yamada_0004.png
0;0;0.9359070927894005;Sachiko_Yamada_0002.png;Sachiko_Yamada_0003.png
0;0;0.7740523125173872;Sachiko_Yamada_0002.png;Sachiko_Yamada_0004.png
0;1;0.6361197377702554;Saeb_Erekat_0001.png;Saeb_Erekat_0002.png
0;0;0.8223097121208689;Sam_Bith_0001.png;Sam_Bith_0002.png
0;0;0.8346357023180491;Sam_Bith_0001.png;Sam_Bith_0003.png
0;0;0.7612873463277803;Sam_Bith_0002.png;Sam_Bith_0003.png
0;0;0.8597858845835361;Sean_Hayes_0001.png;Sean_Hayes_0002.png
0;0;0.8792216970081334;Sergio_Garcia_0001.png;Sergio_Garcia_0002.png
0;0;0.7263117762767071;Silvia_Farina_Elia_0001.png;Silvia_Farina_Elia_0002.png
0;1;0.700982848398187;Steve_Ballmer_0001.png;Steve_Ballmer_0002.png
0;1;0.64431767860112;Steve_Ballmer_0001.png;Steve_Ballmer_0003.png
0;0;0.8393050286251309;Stockard_Channing_0001.png;Stockard_Channing_0003.png
0;0;0.9012461918366588;Stockard_Channing_0002.png;Stockard_Channing_0003.png
0;0;0.8654457688643944;Terry_McAuliffe_0001.png;Terry_McAuliffe_0002.png
0;0;0.7595989497421156;Terry_McAuliffe_0001.png;Terry_McAuliffe_0003.png
0;0;0.7800275872494178;Thomas_Rupprath_0001.png;Thomas_Rupprath_0003.png
0;0;0.7820095463366548;Thomas_Rupprath_0002.png;Thomas_Rupprath_0003.png
0;0;0.8549540946275435;Tom_Ridge_0006.png;Tom_Ridge_0016.png
0;0;0.8238966883707528;Tom_Ridge_0008.png;Tom_Ridge_0025.png
0;0;0.9536341702255086;Tom_Ridge_0009.png;Tom_Ridge_0026.png
0;0;0.7908248340442305;Tom_Ridge_0018.png;Tom_Ridge_0022.png
0;0;0.8847040722808288;Tommy_Haas_0004.png;Tommy_Haas_0005.png
0;1;0.618529295804068;Tommy_Thompson_0001.png;Tommy_Thompson_0002.png
0;0;0.7195920654129127;Tommy_Thompson_0001.png;Tommy_Thompson_0007.png
0;1;0.588270473983199;Tommy_Thompson_0002.png;Tommy_Thompson_0008.png
0;1;0.7124220055391748;Tommy_Thompson_0004.png;Tommy_Thompson_0008.png
0;0;0.8362682081108754;Tommy_Thompson_0006.png;Tommy_Thompson_0009.png
0;0;0.780681807434981;Tomoko_Hagiwara_0001.png;Tomoko_Hagiwara_0002.png
0;0;0.7597734983931654;Trent_Lott_0001.png;Trent_Lott_0002.png
0;0;0.8535348282290492;Trent_Lott_0002.png;Trent_Lott_0003.png
0;0;0.8625150715317131;Trent_Lott_0002.png;Trent_Lott_0008.png
0;0;0.7460484209405975;Trent_Lott_0006.png;Trent_Lott_0011.png
0;1;0.6406019432767753;Trent_Lott_0007.png;Trent_Lott_0010.png
0;1;0.6927485963515931;Trent_Lott_0008.png;Trent_Lott_0016.png
0;0;0.8420108512358393;Tsutomu_Takebe_0001.png;Tsutomu_Takebe_0002.png
0;0;0.9095180666496019;Tyler_Hamilton_0001.png;Tyler_Hamilton_0002.png
0;0;0.8298500976803087;Tyra_Banks_0001.png;Tyra_Banks_0002.png
0;0;0.7518423269583558;Vaclav_Havel_0002.png;Vaclav_Havel_0004.png
0;1;0.6473769641038479;Vaclav_Havel_0002.png;Vaclav_Havel_0005.png
0;0;0.8956130069791309;Vaclav_Havel_0002.png;Vaclav_Havel_0006.png
0;0;0.8740830978893089;Vaclav_Havel_0004.png;Vaclav_Havel_0009.png
0;1;0.6116283286446258;Vaclav_Havel_0005.png;Vaclav_Havel_0007.png
0;0;0.8881657227772551;Valerie_Harper_0001.png;Valerie_Harper_0002.png
0;0;0.8294741323269419;Vince_Carter_0003.png;Vince_Carter_0004.png
0;0;0.93251284662661;Vincent_Brooks_0002.png;Vincent_Brooks_0003.png
0;0;0.8176016575976298;Vincent_Brooks_0002.png;Vincent_Brooks_0007.png
0;0;0.8954578973819094;Vincent_Brooks_0004.png;Vincent_Brooks_0005.png
0;0;0.8800282069570856;Vincent_Brooks_0004.png;Vincent_Brooks_0007.png
0;0;0.813834003605181;Vincent_Gallo_0001.png;Vincent_Gallo_0002.png
0;1;0.6529866159959703;Vitali_Klitschko_0001.png;Vitali_Klitschko_0002.png
0;1;0.5311693822330056;Vitali_Klitschko_0003.png;Vitali_Klitschko_0004.png
0;0;0.8429337519340746;William_Macy_0001.png;William_Macy_0004.png
0;1;0.5618175472235629;William_Macy_0002.png;William_Macy_0004.png
0;0;0.9569301156693496;William_Macy_0003.png;William_Macy_0004.png
0;0;0.7496307528304773;Woody_Allen_0002.png;Woody_Allen_0004.png
0;0;0.7208593980403288;Woody_Allen_0003.png;Woody_Allen_0005.png
0;0;0.8559509293078572;Yukiko_Okudo_0001.png;Yukiko_Okudo_0002.png
0;1;0.619659065507911;Zico_0001.png;Zico_0002.png
0;0;0.8683101766814666;Zico_0002.png;Zico_0003.png
1;1;0.5585032962803578;Abdel_Madi_Shabneh_0001.png;Dean_Barker_0001.png
1;1;0.6277237153229354;Abdel_Madi_Shabneh_0001.png;Giancarlo_Fisichella_0001.png
1;1;0.6618580193336333;Abdel_Madi_Shabneh_0001.png;Mikhail_Gorbachev_0001.png
1;1;0.22653769321301176;Abdul_Rahman_0001.png;Portia_de_Rossi_0001.png
1;0;0.8457122719219913;Abel_Pacheco_0001.png;Jong_Thae_Hwa_0002.png
1;0;0.8916563210695029;Abel_Pacheco_0002.png;Jean-Francois_Lemounier_0001.png
1;1;0.5958299519723746;Afton_Smith_0001.png;Dwayne_Wade_0001.png
1;1;0.6278092658962172;Ahmad_Jbarah_0001.png;James_Comey_0001.png
1;1;0.4910669608093733;Akhmed_Zakayev_0002.png;Donna_Morrissey_0001.png
1;1;0.665374061707904;Alan_Dershowitz_0001.png;Bertrand_Bonello_0001.png
1;1;0.6967287028080023;Alanis_Morissette_0001.png;Martin_Cauchon_0001.png
1;1;0.5284426310216938;Alexander_Lukashenko_0001.png;Heather_Chinnock_0001.png
1;1;0.5416212415403288;Alfonso_Cuaron_0001.png;Jason_Priestley_0001.png
1;1;0.1341148195210089;Alfonso_Cuaron_0001.png;Patty_Schnyder_0002.png
1;1;0.3887723079127203;Alfonso_Soriano_0001.png;Bill_Nelson_0002.png
1;1;0.553631372875401;Alfonso_Soriano_0001.png;Julio_De_Brun_0001.png
1;1;0.4331658606540141;Alfonso_Soriano_0001.png;Patty_Schnyder_0003.png
1;1;0.5043297354049207;Alonzo_Mourning_0001.png;Cecilia_Cheung_0001.png
1;1;0.34169595964231336;Amber_Tamblyn_0002.png;Benjamin_Netanyahu_0001.png
1;1;0.5476507769951418;Amporn_Falise_0001.png;Joe_Pantoliano_0001.png
1;0;0.7844260034077739;Anders_Fogh_Rasmussen_0002.png;Johnson_Panjaitan_0002.png
1;1;0.6134065289748676;Andre_Bucher_0001.png;Joseph_Ralston_0001.png
1;1;0.6117711752435527;Andre_Bucher_0001.png;Maria_Garcia_0001.png
1;1;0.4484277007041674;Andrew_Gilligan_0001.png;Henry_Castellanos_0001.png
1;1;0.6877473540555302;Andrew_Shutley_0001.png;Edmund_Stoiber_0005.png
1;1;0.4093820892970458;Andrew_Shutley_0001.png;Mitchell_Swartz_0001.png
1;0;0.7495343351234891;Andrew_Shutley_0001.png;Saeb_Erekat_0002.png
1;1;0.531962757939323;Andy_Dick_0001.png;Simon_Yam_0001.png
